po_id,supplier_id,site_id,part_id,ordered_qty,promised_lead_time,qty_fill_rate,is_late
PO021357,SUP007,SITE04,P00217,21,38,0.9999995238097505,0
PO021358,SUP007,SITE04,P00217,23,36,0.9999995652175804,0
PO021359,SUP007,SITE04,P00217,25,35,0.99999960000016,1
PO021360,SUP007,SITE04,P00217,31,33,0.9999996774194589,0
PO021361,SUP007,SITE04,P00217,14,34,0.9999992857147959,1
PO021362,SUP007,SITE04,P00217,11,37,0.8181810743808415,1
PO021363,SUP007,SITE04,P00217,11,38,0.9999990909099173,0
PO021364,SUP007,SITE04,P00217,22,36,0.9999995454547521,0
PO021365,SUP007,SITE04,P00217,15,35,0.9999993333337778,0
PO021366,SUP007,SITE04,P00217,6,36,0.9999983333361112,0
PO021367,SUP007,SITE04,P00217,24,35,0.9999995833335069,0
PO021368,SUP007,SITE04,P00217,9,39,0.9999988888901234,0
PO021369,SUP007,SITE04,P00217,88,39,0.9999998863636492,0
PO021370,SUP007,SITE04,P00217,10,37,0.9999990000010001,0
PO021371,SUP007,SITE04,P00217,11,37,0.9999990909099173,1
PO021372,SUP007,SITE04,P00217,9,36,0.9999988888901234,1
PO021373,SUP007,SITE04,P00217,17,36,0.9999994117650519,1
PO021374,SUP007,SITE04,P00217,48,34,0.99999979166671,1
PO021375,SUP007,SITE05,P00217,23,38,0.9999995652175804,0
PO021376,SUP007,SITE05,P00217,4,39,0.9999975000062501,1
PO021377,SUP007,SITE05,P00217,9,35,0.9999988888901234,1
PO021378,SUP007,SITE05,P00217,25,37,0.99999960000016,1
PO021379,SUP007,SITE05,P00217,12,39,0.9999991666673611,0
PO021380,SUP007,SITE05,P00217,18,42,0.9999994444447531,0
PO021381,SUP007,SITE05,P00217,11,36,0.9999990909099173,0
PO021382,SUP007,SITE05,P00217,10,34,0.9999990000010001,1
PO021383,SUP007,SITE05,P00217,17,37,0.9999994117650519,1
PO021384,SUP007,SITE05,P00217,15,43,0.9999993333337778,0
PO021385,SUP007,SITE05,P00217,11,42,0.9999990909099173,0
PO021386,SUP007,SITE05,P00217,6,35,0.9999983333361112,0
PO021387,SUP007,SITE05,P00217,9,36,0.9999988888901234,1
PO021388,SUP007,SITE05,P00217,34,35,0.9999997058824394,1
PO021389,SUP007,SITE05,P00217,11,39,0.9999990909099173,1
PO021390,SUP007,SITE05,P00217,10,36,0.9999990000010001,0
PO021391,SUP007,SITE05,P00217,26,37,0.9999996153847633,0
PO021392,SUP007,SITE05,P00217,7,32,0.9999985714306123,0
PO021393,SUP007,SITE05,P00217,6,31,0.9999983333361112,1
PO021394,SUP007,SITE05,P00217,20,29,0.9999995000002501,0
PO021395,SUP007,SITE06,P00217,25,38,0.99999960000016,1
PO021396,SUP007,SITE06,P00217,30,35,0.9999996666667778,0
PO021397,SUP007,SITE06,P00217,23,38,0.9999995652175804,1
PO021398,SUP007,SITE06,P00217,16,34,0.9999993750003906,1
PO021399,SUP007,SITE06,P00217,37,41,0.9999997297298027,0
PO021400,SUP007,SITE06,P00217,37,36,0.9999997297298027,0
PO021401,SUP007,SITE06,P00217,20,34,0.9999995000002501,0
PO021402,SUP007,SITE06,P00217,22,34,0.9999995454547521,0
PO021403,SUP007,SITE06,P00217,17,35,0.9999994117650519,0
PO021404,SUP007,SITE06,P00217,18,39,0.9999994444447531,0
PO021405,SUP007,SITE06,P00217,17,33,0.9999994117650519,1
PO021406,SUP007,SITE06,P00217,37,33,0.9999997297298027,0
PO021407,SUP007,SITE06,P00217,30,40,0.9999996666667778,0
PO021408,SUP007,SITE06,P00217,12,39,0.9999991666673611,0
PO021409,SUP007,SITE06,P00217,27,33,0.9999996296297669,0
PO021410,SUP007,SITE06,P00217,24,35,0.9999995833335069,0
PO021411,SUP007,SITE06,P00217,15,33,0.9999993333337778,1
PO021412,SUP007,SITE06,P00217,22,33,0.9999995454547521,0
PO021413,SUP007,SITE06,P00217,10,44,0.9999990000010001,1
PO021414,SUP007,SITE06,P00217,23,39,0.9999995652175804,1
PO021415,SUP007,SITE06,P00217,17,40,0.9999994117650519,0
PO021416,SUP007,SITE06,P00217,34,38,0.9999997058824394,1
PO021417,SUP007,SITE06,P00217,13,33,0.9999992307698226,1
PO021418,SUP007,SITE06,P00217,25,35,0.99999960000016,1
PO021419,SUP007,SITE06,P00217,25,37,0.99999960000016,1
PO021420,SUP007,SITE06,P00217,21,34,0.9999995238097505,0
PO021421,SUP007,SITE06,P00217,27,38,0.9999996296297669,1
PO021422,SUP007,SITE06,P00217,19,34,0.9999994736844876,0
PO021423,SUP007,SITE06,P00217,52,42,0.9999998076923446,0
PO021424,SUP007,SITE06,P00217,11,34,0.9999990909099173,1
PO021425,SUP007,SITE06,P00217,27,38,0.9999996296297669,1
PO021426,SUP007,SITE06,P00217,15,35,0.9999993333337778,0
PO021427,SUP007,SITE06,P00217,55,40,0.9999998181818511,1
PO021428,SUP007,SITE06,P00217,11,35,0.9999990909099173,0
PO021429,SUP007,SITE06,P00217,21,32,0.9999995238097505,1
PO021430,SUP017,SITE01,P00218,4,41,0.9999975000062501,0
PO021431,SUP017,SITE01,P00218,8,36,0.9999987500015626,1
PO021432,SUP017,SITE01,P00218,7,44,0.9999985714306123,0
PO021433,SUP017,SITE01,P00218,6,33,0.8333319444467593,1
PO021434,SUP017,SITE01,P00218,12,37,0.9999991666673611,1
PO021435,SUP017,SITE01,P00218,10,39,0.9999990000010001,0
PO021436,SUP017,SITE01,P00218,7,37,0.9999985714306123,1
PO021437,SUP017,SITE01,P00218,9,36,0.9999988888901234,1
PO021438,SUP017,SITE01,P00218,7,36,0.9999985714306123,0
PO021439,SUP017,SITE01,P00218,5,36,0.7999984000032001,0
PO021440,SUP017,SITE01,P00218,22,36,0.9999995454547521,1
PO021441,SUP017,SITE01,P00218,7,37,0.9999985714306123,0
PO021442,SUP017,SITE01,P00218,7,43,0.9999985714306123,0
PO021443,SUP017,SITE01,P00218,10,37,0.9999990000010001,1
PO021444,SUP017,SITE01,P00218,8,37,0.9999987500015626,0
PO021445,SUP017,SITE01,P00218,21,41,0.9999995238097505,1
PO021446,SUP017,SITE01,P00218,16,37,0.6874995703127685,1
PO021447,SUP017,SITE01,P00218,14,42,0.9999992857147959,0
PO021448,SUP017,SITE01,P00218,12,41,0.9999991666673611,1
PO021449,SUP017,SITE01,P00218,40,37,0.9999997500000625,1
PO021450,SUP017,SITE01,P00218,8,37,0.9999987500015626,1
PO021451,SUP017,SITE01,P00218,8,42,0.9999987500015626,0
PO021452,SUP017,SITE02,P00218,7,41,0.8571416326548106,1
PO021453,SUP017,SITE02,P00218,15,37,0.6666662222225186,0
PO021454,SUP017,SITE02,P00218,10,39,0.9999990000010001,0
PO021455,SUP017,SITE02,P00218,41,40,0.9999997560976204,1
PO021456,SUP017,SITE02,P00218,22,41,0.9090904958679564,1
PO021457,SUP017,SITE02,P00218,7,38,0.9999985714306123,0
PO021458,SUP017,SITE02,P00218,8,41,0.9999987500015626,1
PO021459,SUP017,SITE02,P00218,13,37,0.9999992307698226,1
PO021460,SUP017,SITE02,P00218,7,42,0.9999985714306123,0
PO021461,SUP017,SITE02,P00218,15,39,0.9999993333337778,0
PO021462,SUP017,SITE02,P00218,20,38,0.9999995000002501,1
PO021463,SUP017,SITE02,P00218,7,41,0.9999985714306123,1
PO021464,SUP017,SITE02,P00218,18,42,0.9999994444447531,0
PO021465,SUP017,SITE02,P00218,4,38,0.9999975000062501,1
PO021466,SUP017,SITE02,P00218,14,32,0.9999992857147959,1
PO021467,SUP017,SITE02,P00218,17,33,0.9999994117650519,0
PO021468,SUP017,SITE02,P00218,14,44,0.9999992857147959,1
PO021469,SUP017,SITE02,P00218,3,37,0.9999966666777778,1
PO021470,SUP017,SITE02,P00218,13,40,0.9999992307698226,1
PO021471,SUP017,SITE02,P00218,13,40,0.9999992307698226,1
PO021472,SUP017,SITE02,P00218,5,40,0.9999980000040001,0
PO021473,SUP017,SITE03,P00218,16,37,0.9999993750003906,0
PO021474,SUP017,SITE03,P00218,85,39,0.999999882352955,0
PO021475,SUP017,SITE03,P00218,11,36,0.9999990909099173,0
PO021476,SUP017,SITE03,P00218,19,36,0.8421048199448317,0
PO021477,SUP017,SITE03,P00218,19,44,0.9999994736844876,1
PO021478,SUP017,SITE03,P00218,33,40,0.6666664646465258,0
PO021479,SUP017,SITE03,P00218,18,41,0.9999994444447531,1
PO021480,SUP017,SITE03,P00218,21,36,0.9999995238097505,1
PO021481,SUP017,SITE03,P00218,21,35,0.9999995238097505,1
PO021482,SUP017,SITE03,P00218,15,37,0.9999993333337778,0
PO021483,SUP017,SITE03,P00218,10,39,0.6999993000007,1
PO021484,SUP017,SITE03,P00218,6,41,0.9999983333361112,0
PO021485,SUP017,SITE03,P00218,15,47,0.9999993333337778,1
PO021486,SUP017,SITE03,P00218,17,41,0.9999994117650519,1
PO021487,SUP017,SITE03,P00218,4,35,0.9999975000062501,0
PO021488,SUP017,SITE03,P00218,16,37,0.9999993750003906,1
PO021489,SUP017,SITE03,P00218,15,36,0.7999994666670223,0
PO021490,SUP017,SITE03,P00218,40,37,0.9999997500000625,0
PO021491,SUP017,SITE03,P00218,22,43,0.9999995454547521,1
PO021492,SUP017,SITE03,P00218,8,42,0.9999987500015626,0
PO021493,SUP017,SITE03,P00218,21,36,0.9999995238097505,1
PO021494,SUP017,SITE03,P00218,16,41,0.9999993750003906,0
PO021495,SUP017,SITE03,P00218,14,40,0.9999992857147959,0
PO021496,SUP017,SITE03,P00218,9,39,0.9999988888901234,1
PO021497,SUP017,SITE03,P00218,13,38,0.9999992307698226,1
PO021498,SUP017,SITE03,P00218,21,37,0.9999995238097505,0
PO021499,SUP017,SITE03,P00218,10,37,0.6999993000007,0
PO021500,SUP017,SITE03,P00218,18,33,0.9999994444447531,0
PO021501,SUP017,SITE03,P00218,21,39,0.9999995238097505,0
PO021502,SUP017,SITE03,P00218,18,40,0.9999994444447531,1
PO021503,SUP017,SITE04,P00218,17,37,0.9999994117650519,1
PO021504,SUP017,SITE04,P00218,46,34,0.9999997826087429,0
PO021505,SUP017,SITE04,P00218,16,45,0.9999993750003906,1
PO021506,SUP017,SITE04,P00218,43,36,0.9999997674419144,0
PO021507,SUP017,SITE04,P00218,78,42,0.9999998717948881,0
PO021508,SUP017,SITE04,P00218,32,36,0.9999996875000976,0
PO021509,SUP017,SITE04,P00218,25,32,0.99999960000016,0
PO021510,SUP017,SITE04,P00218,31,37,0.9999996774194589,1
PO021511,SUP017,SITE04,P00218,18,40,0.9999994444447531,0
PO021512,SUP017,SITE04,P00218,15,41,0.7999994666670223,0
PO021513,SUP017,SITE04,P00218,17,41,0.9999994117650519,0
PO021514,SUP017,SITE04,P00218,33,40,0.9393936547291954,0
PO021515,SUP017,SITE04,P00218,9,38,0.666665925926749,1
PO021516,SUP017,SITE04,P00218,26,38,0.9999996153847633,0
PO021517,SUP017,SITE04,P00218,73,40,0.9999998630137173,0
PO021518,SUP017,SITE04,P00218,22,37,0.9999995454547521,1
PO021519,SUP017,SITE04,P00218,31,39,0.9999996774194589,0
PO021520,SUP017,SITE04,P00218,14,39,0.9999992857147959,0
PO021521,SUP017,SITE04,P00218,26,39,0.9999996153847633,1
PO021522,SUP017,SITE04,P00218,24,37,0.6249997395834419,0
PO021523,SUP017,SITE04,P00218,34,33,0.9999997058824394,0
PO021524,SUP017,SITE04,P00218,25,32,0.7599996960001216,0
PO021525,SUP017,SITE04,P00218,43,37,0.7209300648999849,0
PO021526,SUP017,SITE04,P00218,50,37,0.99999980000004,1
PO021527,SUP017,SITE04,P00218,22,37,0.8181814462811607,1
PO021528,SUP017,SITE04,P00218,18,41,0.6666662962965021,0
PO021529,SUP017,SITE04,P00218,23,38,0.9999995652175804,1
PO021530,SUP017,SITE04,P00218,59,39,0.9999998305085033,0
PO021531,SUP017,SITE04,P00218,25,38,0.99999960000016,1
PO021532,SUP017,SITE04,P00218,31,37,0.9999996774194589,1
PO021533,SUP017,SITE04,P00218,75,47,0.9999998666666844,0
PO021534,SUP017,SITE04,P00218,10,37,0.9999990000010001,0
PO021535,SUP017,SITE04,P00218,12,38,0.9999991666673611,1
PO021536,SUP017,SITE04,P00218,24,36,0.8749996354168186,0
PO021537,SUP017,SITE04,P00218,19,35,0.9999994736844876,1
PO021538,SUP017,SITE05,P00218,24,37,0.9999995833335069,0
PO021539,SUP017,SITE05,P00218,15,40,0.9999993333337778,1
PO021540,SUP017,SITE05,P00218,19,37,0.9999994736844876,1
PO021541,SUP017,SITE05,P00218,22,41,0.9999995454547521,0
PO021542,SUP017,SITE05,P00218,27,41,0.8888885596709039,1
PO021543,SUP017,SITE05,P00218,20,36,0.899999550000225,0
PO021544,SUP017,SITE05,P00218,15,41,0.9999993333337778,1
PO021545,SUP017,SITE05,P00218,38,36,0.9999997368421745,1
PO021546,SUP017,SITE05,P00218,28,41,0.9999996428572704,1
PO021547,SUP017,SITE05,P00218,13,40,0.8461531952667729,1
PO021548,SUP017,SITE05,P00218,11,37,0.9999990909099173,1
PO021549,SUP017,SITE05,P00218,16,33,0.8749994531253418,0
PO021550,SUP017,SITE05,P00218,12,36,0.9999991666673611,0
PO021551,SUP017,SITE05,P00218,12,38,0.9999991666673611,0
PO021552,SUP017,SITE05,P00218,15,37,0.9999993333337778,0
PO021553,SUP017,SITE05,P00218,9,37,0.9999988888901234,0
PO021554,SUP017,SITE05,P00218,13,33,0.9999992307698226,1
PO021555,SUP017,SITE05,P00218,15,40,0.9999993333337778,0
PO021556,SUP017,SITE05,P00218,14,39,0.9999992857147959,1
PO021557,SUP017,SITE05,P00218,3,40,0.9999966666777778,0
PO021558,SUP017,SITE05,P00218,30,39,0.9999996666667778,0
PO021559,SUP017,SITE05,P00218,15,39,0.9999993333337778,1
PO021560,SUP017,SITE05,P00218,38,38,0.6842103462604351,0
PO021561,SUP017,SITE05,P00218,17,39,0.9999994117650519,1
PO021562,SUP017,SITE05,P00218,23,33,0.9999995652175804,0
PO021563,SUP017,SITE05,P00218,14,38,0.9999992857147959,0
PO021564,SUP017,SITE05,P00218,23,37,0.9999995652175804,1
PO021565,SUP017,SITE05,P00218,10,35,0.9999990000010001,0
PO021566,SUP017,SITE05,P00218,16,36,0.9999993750003906,0
PO021567,SUP017,SITE05,P00218,34,38,0.9999997058824394,1
PO021568,SUP017,SITE05,P00218,13,42,0.9999992307698226,0
PO021569,SUP017,SITE06,P00218,28,41,0.9999996428572704,1
PO021570,SUP017,SITE06,P00218,29,42,0.9999996551725328,1
PO021571,SUP017,SITE06,P00218,18,38,0.9999994444447531,0
PO021572,SUP017,SITE06,P00218,78,37,0.8846152712031703,0
PO021573,SUP017,SITE06,P00218,23,37,0.9999995652175804,1
PO021574,SUP017,SITE06,P00218,66,43,0.9999998484848714,0
PO021575,SUP017,SITE06,P00218,40,34,0.9999997500000625,0
PO021576,SUP017,SITE06,P00218,27,38,0.9999996296297669,0
PO021577,SUP017,SITE06,P00218,27,35,0.6296293964335569,1
PO021578,SUP017,SITE06,P00218,39,38,0.9999997435898093,1
PO021579,SUP017,SITE06,P00218,75,40,0.6799999093333454,1
PO021580,SUP017,SITE06,P00218,46,37,0.9999997826087429,0
PO021581,SUP017,SITE06,P00218,60,35,0.9999998333333611,0
PO021582,SUP017,SITE06,P00218,53,36,0.9999998113207903,0
PO021583,SUP017,SITE06,P00218,42,34,0.9999997619048185,0
PO021584,SUP017,SITE06,P00218,16,34,0.9999993750003906,0
PO021585,SUP017,SITE06,P00218,43,39,0.9999997674419144,1
PO021586,SUP017,SITE06,P00218,86,40,0.9999998837209437,1
PO021587,SUP017,SITE06,P00218,25,40,0.99999960000016,0
PO021588,SUP017,SITE06,P00218,19,40,0.9999994736844876,0
PO021589,SUP017,SITE06,P00218,23,40,0.9999995652175804,0
PO021590,SUP017,SITE06,P00218,65,42,0.9999998461538697,1
PO021591,SUP017,SITE06,P00218,34,36,0.9999997058824394,0
PO021592,SUP017,SITE06,P00218,42,35,0.7380950623583185,1
PO021593,SUP017,SITE06,P00218,18,38,0.9999994444447531,0
PO021594,SUP017,SITE06,P00218,73,40,0.9999998630137173,1
PO021595,SUP017,SITE06,P00218,52,36,0.9999998076923446,0
PO021596,SUP017,SITE06,P00218,19,36,0.9999994736844876,0
PO021597,SUP017,SITE06,P00218,42,40,0.9999997619048185,0
PO021598,SUP017,SITE06,P00218,52,34,0.9999998076923446,0
PO021599,SUP017,SITE06,P00218,21,35,0.9999995238097505,0
PO021600,SUP017,SITE06,P00218,26,36,0.9999996153847633,1
PO021601,SUP017,SITE06,P00218,21,40,0.9999995238097505,0
PO021602,SUP017,SITE06,P00218,24,39,0.9999995833335069,0
PO021603,SUP017,SITE06,P00218,35,38,0.9999997142857958,1
PO021604,SUP021,SITE01,P00219,6,56,0.6666655555574075,1
PO021605,SUP021,SITE01,P00219,8,54,0.9999987500015626,1
PO021606,SUP021,SITE01,P00219,4,52,0.9999975000062501,0
PO021607,SUP021,SITE01,P00219,5,45,0.5999988000024,1
PO021608,SUP021,SITE01,P00219,1,57,0.9999900000999989,1
PO021609,SUP021,SITE01,P00219,4,56,0.9999975000062501,1
PO021610,SUP021,SITE01,P00219,6,51,0.9999983333361112,0
PO021611,SUP021,SITE02,P00219,2,53,0.9999950000249999,1
PO021612,SUP021,SITE02,P00219,11,54,0.9999990909099173,1
PO021613,SUP021,SITE02,P00219,2,55,0.9999950000249999,1
PO021614,SUP021,SITE02,P00219,2,48,0.9999950000249999,1
PO021615,SUP021,SITE02,P00219,4,50,0.9999975000062501,1
PO021616,SUP021,SITE02,P00219,3,54,0.6666644444518518,1
PO021617,SUP021,SITE02,P00219,4,48,0.9999975000062501,0
PO021618,SUP021,SITE02,P00219,3,46,0.9999966666777778,1
PO021619,SUP021,SITE03,P00219,1,51,0.9999900000999989,0
PO021620,SUP021,SITE03,P00219,6,58,0.9999983333361112,1
PO021621,SUP021,SITE03,P00219,4,55,0.7499981250046875,1
PO021622,SUP021,SITE03,P00219,5,50,0.9999980000040001,0
PO021623,SUP021,SITE03,P00219,2,54,0.9999950000249999,1
PO021624,SUP021,SITE03,P00219,2,55,0.9999950000249999,1
PO021625,SUP021,SITE03,P00219,2,47,0.9999950000249999,1
PO021626,SUP021,SITE04,P00219,5,50,0.9999980000040001,1
PO021627,SUP021,SITE04,P00219,10,56,0.9999990000010001,1
PO021628,SUP021,SITE04,P00219,6,54,0.9999983333361112,1
PO021629,SUP021,SITE04,P00219,4,57,0.9999975000062501,1
PO021630,SUP021,SITE04,P00219,3,52,0.9999966666777778,1
PO021631,SUP021,SITE04,P00219,9,58,0.9999988888901234,0
PO021632,SUP021,SITE04,P00219,6,55,0.6666655555574075,1
PO021633,SUP021,SITE04,P00219,5,57,0.9999980000040001,1
PO021634,SUP021,SITE04,P00219,14,54,0.9999992857147959,0
PO021635,SUP021,SITE04,P00219,2,52,0.9999950000249999,0
PO021636,SUP021,SITE04,P00219,14,49,0.9999992857147959,1
PO021637,SUP021,SITE04,P00219,6,50,0.9999983333361112,0
PO021638,SUP021,SITE05,P00219,3,56,0.9999966666777778,1
PO021639,SUP021,SITE05,P00219,3,50,0.9999966666777778,1
PO021640,SUP021,SITE05,P00219,4,55,0.9999975000062501,1
PO021641,SUP021,SITE05,P00219,2,52,0.9999950000249999,1
PO021642,SUP021,SITE06,P00219,3,55,0.9999966666777778,0
PO021643,SUP021,SITE06,P00219,7,55,0.9999985714306123,1
PO021644,SUP021,SITE06,P00219,5,55,0.9999980000040001,0
PO021645,SUP021,SITE06,P00219,4,58,0.7499981250046875,0
PO021646,SUP021,SITE06,P00219,9,48,0.666665925926749,1
PO021647,SUP021,SITE06,P00219,6,55,0.9999983333361112,1
PO021648,SUP021,SITE06,P00219,10,62,0.9999990000010001,1
PO021649,SUP021,SITE06,P00219,7,59,0.9999985714306123,1
PO021650,SUP021,SITE06,P00219,9,54,0.9999988888901234,1
PO021651,SUP021,SITE06,P00219,4,54,0.9999975000062501,0
PO021652,SUP021,SITE06,P00219,7,60,0.9999985714306123,1
PO021653,SUP021,SITE06,P00219,6,56,0.9999983333361112,1
PO021654,SUP021,SITE06,P00219,8,59,0.9999987500015626,1
PO021655,SUP023,SITE01,P00220,2,43,0.9999950000249999,1
PO021656,SUP023,SITE01,P00220,2,47,0.9999950000249999,1
PO021657,SUP023,SITE01,P00220,3,48,0.9999966666777778,1
PO021658,SUP023,SITE01,P00220,5,51,0.9999980000040001,1
PO021659,SUP023,SITE01,P00220,6,49,0.9999983333361112,0
PO021660,SUP023,SITE02,P00220,1,46,0.9999900000999989,0
PO021661,SUP023,SITE02,P00220,2,47,0.49999750001249993,1
PO021662,SUP023,SITE02,P00220,2,46,0.9999950000249999,0
PO021663,SUP023,SITE02,P00220,2,47,0.9999950000249999,1
PO021664,SUP023,SITE03,P00220,4,51,0.9999975000062501,1
PO021665,SUP023,SITE03,P00220,2,46,0.9999950000249999,0
PO021666,SUP023,SITE03,P00220,5,45,0.9999980000040001,0
PO021667,SUP023,SITE03,P00220,4,40,0.9999975000062501,1
PO021668,SUP023,SITE03,P00220,3,53,0.9999966666777778,1
PO021669,SUP023,SITE03,P00220,4,39,0.9999975000062501,0
PO021670,SUP023,SITE04,P00220,5,51,0.9999980000040001,1
PO021671,SUP023,SITE04,P00220,2,42,0.9999950000249999,1
PO021672,SUP023,SITE04,P00220,3,52,0.9999966666777778,1
PO021673,SUP023,SITE04,P00220,2,43,0.9999950000249999,0
PO021674,SUP023,SITE04,P00220,4,37,0.9999975000062501,1
PO021675,SUP023,SITE04,P00220,3,45,0.9999966666777778,1
PO021676,SUP023,SITE04,P00220,7,46,0.7142846938790088,1
PO021677,SUP023,SITE04,P00220,4,51,0.9999975000062501,1
PO021678,SUP023,SITE05,P00220,1,45,0.9999900000999989,1
PO021679,SUP023,SITE05,P00220,2,44,0.9999950000249999,1
PO021680,SUP023,SITE05,P00220,4,44,0.9999975000062501,1
PO021681,SUP023,SITE05,P00220,2,50,0.9999950000249999,0
PO021682,SUP023,SITE06,P00220,3,52,0.9999966666777778,1
PO021683,SUP023,SITE06,P00220,4,44,0.7499981250046875,1
PO021684,SUP023,SITE06,P00220,6,47,0.9999983333361112,0
PO021685,SUP023,SITE06,P00220,5,48,0.9999980000040001,1
PO021686,SUP023,SITE06,P00220,10,48,0.9999990000010001,1
PO021687,SUP023,SITE06,P00220,5,41,0.9999980000040001,1
PO021688,SUP023,SITE06,P00220,4,50,0.9999975000062501,1
PO021689,SUP023,SITE06,P00220,8,52,0.6249992187509766,1
PO021690,SUP023,SITE06,P00220,3,43,0.9999966666777778,1
PO021691,SUP010,SITE01,P00221,9,24,0.8888879012356653,0
PO021692,SUP010,SITE01,P00221,9,25,0.9999988888901234,0
PO021693,SUP010,SITE01,P00221,5,26,0.9999980000040001,0
PO021694,SUP010,SITE01,P00221,8,23,0.9999987500015626,0
PO021695,SUP010,SITE01,P00221,12,25,0.9999991666673611,0
PO021696,SUP010,SITE01,P00221,13,28,0.9999992307698226,0
PO021697,SUP010,SITE01,P00221,6,23,0.9999983333361112,0
PO021698,SUP010,SITE01,P00221,5,22,0.7999984000032001,1
PO021699,SUP010,SITE01,P00221,18,24,0.9999994444447531,0
PO021700,SUP010,SITE01,P00221,7,22,0.9999985714306123,0
PO021701,SUP010,SITE01,P00221,8,20,0.8749989062513672,1
PO021702,SUP010,SITE01,P00221,13,23,0.9999992307698226,1
PO021703,SUP010,SITE01,P00221,5,25,0.9999980000040001,0
PO021704,SUP010,SITE01,P00221,25,25,0.99999960000016,1
PO021705,SUP010,SITE01,P00221,8,28,0.9999987500015626,1
PO021706,SUP010,SITE02,P00221,4,23,0.9999975000062501,1
PO021707,SUP010,SITE02,P00221,14,26,0.7142852040819971,0
PO021708,SUP010,SITE02,P00221,2,25,0.9999950000249999,1
PO021709,SUP010,SITE02,P00221,4,23,0.9999975000062501,0
PO021710,SUP010,SITE02,P00221,6,27,0.9999983333361112,1
PO021711,SUP010,SITE02,P00221,13,24,0.9999992307698226,1
PO021712,SUP010,SITE02,P00221,4,23,0.9999975000062501,0
PO021713,SUP010,SITE02,P00221,9,22,0.9999988888901234,0
PO021714,SUP010,SITE02,P00221,7,28,0.9999985714306123,1
PO021715,SUP010,SITE02,P00221,11,24,0.9999990909099173,0
PO021716,SUP010,SITE02,P00221,1,23,0.9999900000999989,0
PO021717,SUP010,SITE02,P00221,5,23,0.9999980000040001,0
PO021718,SUP010,SITE02,P00221,5,26,0.9999980000040001,1
PO021719,SUP010,SITE02,P00221,8,25,0.9999987500015626,0
PO021720,SUP010,SITE03,P00221,14,22,0.6428566836737974,0
PO021721,SUP010,SITE03,P00221,2,25,0.9999950000249999,0
PO021722,SUP010,SITE03,P00221,11,22,0.7272720661163036,1
PO021723,SUP010,SITE03,P00221,11,25,0.9999990909099173,0
PO021724,SUP010,SITE03,P00221,3,23,0.9999966666777778,0
PO021725,SUP010,SITE03,P00221,5,23,0.9999980000040001,0
PO021726,SUP010,SITE03,P00221,15,26,0.9999993333337778,0
PO021727,SUP010,SITE03,P00221,26,23,0.9999996153847633,1
PO021728,SUP010,SITE03,P00221,7,24,0.9999985714306123,0
PO021729,SUP010,SITE03,P00221,4,23,0.9999975000062501,1
PO021730,SUP010,SITE03,P00221,12,24,0.9166659027784144,0
PO021731,SUP010,SITE03,P00221,13,22,0.9999992307698226,0
PO021732,SUP010,SITE03,P00221,10,25,0.9999990000010001,1
PO021733,SUP010,SITE03,P00221,23,24,0.9999995652175804,0
PO021734,SUP010,SITE03,P00221,11,23,0.9999990909099173,0
PO021735,SUP010,SITE04,P00221,10,23,0.9999990000010001,1
PO021736,SUP010,SITE04,P00221,16,23,0.9999993750003906,1
PO021737,SUP010,SITE04,P00221,10,24,0.9999990000010001,0
PO021738,SUP010,SITE04,P00221,12,25,0.9999991666673611,0
PO021739,SUP010,SITE04,P00221,10,27,0.9999990000010001,0
PO021740,SUP010,SITE04,P00221,15,24,0.9999993333337778,0
PO021741,SUP010,SITE04,P00221,8,24,0.9999987500015626,1
PO021742,SUP010,SITE04,P00221,12,26,0.9999991666673611,1
PO021743,SUP010,SITE04,P00221,25,25,0.99999960000016,0
PO021744,SUP010,SITE04,P00221,7,23,0.9999985714306123,1
PO021745,SUP010,SITE04,P00221,5,23,0.9999980000040001,1
PO021746,SUP010,SITE04,P00221,14,23,0.9999992857147959,0
PO021747,SUP010,SITE04,P00221,8,25,0.9999987500015626,0
PO021748,SUP010,SITE04,P00221,6,22,0.9999983333361112,0
PO021749,SUP010,SITE04,P00221,8,24,0.7499990625011719,0
PO021750,SUP010,SITE04,P00221,6,21,0.9999983333361112,0
PO021751,SUP010,SITE04,P00221,8,23,0.7499990625011719,0
PO021752,SUP010,SITE04,P00221,10,23,0.9999990000010001,0
PO021753,SUP010,SITE04,P00221,40,24,0.9999997500000625,1
PO021754,SUP010,SITE04,P00221,18,26,0.9999994444447531,1
PO021755,SUP010,SITE04,P00221,5,24,0.9999980000040001,0
PO021756,SUP010,SITE04,P00221,46,24,0.9999997826087429,0
PO021757,SUP010,SITE04,P00221,8,23,0.9999987500015626,0
PO021758,SUP010,SITE04,P00221,10,26,0.9999990000010001,0
PO021759,SUP010,SITE04,P00221,61,25,0.9999998360656006,0
PO021760,SUP010,SITE04,P00221,18,24,0.9999994444447531,1
PO021761,SUP010,SITE04,P00221,26,22,0.9999996153847633,0
PO021762,SUP010,SITE04,P00221,9,27,0.9999988888901234,1
PO021763,SUP010,SITE04,P00221,4,28,0.9999975000062501,0
PO021764,SUP010,SITE04,P00221,22,22,0.7272723966943652,0
PO021765,SUP010,SITE04,P00221,25,22,0.99999960000016,0
PO021766,SUP010,SITE05,P00221,4,22,0.9999975000062501,1
PO021767,SUP010,SITE05,P00221,6,26,0.9999983333361112,0
